seed,mode,trans_length,obs_joints,perturb_joints,theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref,kf_err_obs,kf_err_obs_clean,jerk_upper,jerk_lower,div_upper,div_lower,div_hit,div_spared,jerk_spared,div_free
0,independent,40,all,all,0,1.0,10,a person walks straight going slightly to the left,6.265261087712304e-10,6.265261087712304e-10,0.11794871794871795,119.65233612060547,0.0,0.036871589720249176,6.265261087712304e-10,6.265261087712304e-10,118.02356719970703,122.0050048828125,0.03823620826005936,0.0349004752933979,0.0370536744594574,0.03304784372448921,117.98487091064453,nan
0,independent,40,all,all,0,1.0,11,he runs forward directly then stops,0.0,0.0,0.1076923076923077,676.6809692382812,0.0,0.3755263686180115,0.0,0.0,670.90576171875,685.0228881835938,0.37715351581573486,0.3731760084629059,0.37551236152648926,0.3758202791213989,665.5868530273438,nan
0,independent,40,all,all,0,1.0,12,person seems to be exercising by bending at the knees and walking forward,1.0159882657401198e-10,1.0159882657401198e-10,0.35384615384615387,883.779052734375,0.0,0.4890569746494293,1.0159882657401198e-10,1.0159882657401198e-10,880.0231323242188,889.2042236328125,0.4824812412261963,0.4985555410385132,0.4894278645515442,0.4812690317630768,870.1664428710938,nan
0,independent,40,all,all,0,1.0,13,the man dances his feet in circles in front of himself.,1.2414310690544994e-09,1.2414310690544994e-09,0.6205128205128205,1525.518310546875,0.00021191489940974861,0.9799166321754456,1.2414310690544994e-09,1.2414310690544994e-09,1499.6568603515625,1562.8739013671875,0.982154905796051,0.9766834378242493,0.9807137846946716,0.9631759524345398,1493.37255859375,nan
0,independent,40,all,all,0,1.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,4.954398558076889e-10,4.954398558076889e-10,0.0,80.49281311035156,3.33146053890232e-05,0.019044993445277214,4.954398558076889e-10,4.954398558076889e-10,80.1935806274414,80.92501068115234,0.02445460483431816,0.011231103911995888,0.01942804642021656,0.011000891216099262,78.76183319091797,nan
0,independent,40,all,all,0,1.0,15,a man takes a big swing with his arm.,2.159818102143163e-09,2.159818102143163e-09,0.28717948717948716,437.85296630859375,3.5494394978741184e-05,0.17551152408123016,2.159818102143163e-09,2.159818102143163e-09,437.20928955078125,438.78277587890625,0.18553701043128967,0.16103026270866394,0.17781862616539001,0.12706254422664642,417.358154296875,nan
0,independent,40,all,all,0,0.0,0,a person wlowly walked by making the circle,0.16619595885276794,0.16619595885276794,0.1641025641025641,236.75979614257812,0.0,0.24050679802894592,0.16619595885276794,0.16619595885276794,230.55006408691406,245.72938537597656,0.23595820367336273,0.24707697331905365,0.24055926501750946,0.23940512537956238,225.67787170410156,nan
0,independent,40,all,all,0,0.0,1,a person walks straight forward quickly,0.03386404737830162,0.03386404737830162,0.046153846153846156,118.5538558959961,0.0,0.04384955018758774,0.03386404737830162,0.03386404737830162,115.45011901855469,123.03703308105469,0.04515000805258751,0.041971106082201004,0.04399543255567551,0.0407860167324543,115.07524108886719,nan
0,independent,40,all,all,0,0.0,2,the person is holding his right arm up.,0.017194494605064392,0.017194494605064392,0.0,52.603904724121094,0.0,0.03330960497260094,0.017194494605064392,0.017194494605064392,52.92909240722656,52.134185791015625,0.04298226162791252,0.019337989389896393,0.03406548872590065,0.017436059191823006,51.69924545288086,nan
0,independent,40,all,all,0,0.0,3,standing in place then walking forward.,0.05776914954185486,0.05776914954185486,0.035897435897435895,84.40097045898438,0.0,0.07322798669338226,0.05776914954185486,0.05776914954185486,81.51555633544922,88.56877899169922,0.07153890281915665,0.07566776126623154,0.07335902005434036,0.07047630846500397,81.4396743774414,nan
0,independent,40,all,all,0,0.0,4,the person was jogging in place.,0.04418442025780678,0.04418442025780678,0.010256410256410256,165.1423797607422,0.0,0.07737093418836594,0.04418442025780678,0.04418442025780678,168.4041748046875,160.43089294433594,0.07786132395267487,0.07666261494159698,0.07797346264123917,0.06471791118383408,156.84674072265625,nan
0,independent,40,all,all,0,0.0,5,user is pointing with left hand in multiple directions,0.03303564712405205,0.03303564712405205,0.0,76.322265625,1.314172209276876e-06,0.06519966572523117,0.03303564712405205,0.03303564712405205,79.89552307128906,71.16090393066406,0.08138984441757202,0.04181386157870293,0.06642907857894897,0.03938211128115654,70.55528259277344,nan
0,independent,40,all,all,0,0.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.014033439569175243,0.014033439569175243,0.0,52.111331939697266,0.0026431132573634386,0.015733961015939713,0.014033439569175243,0.014033439569175243,52.125457763671875,52.090938568115234,0.01745588518679142,0.013246736489236355,0.015812773257493973,0.014078905805945396,51.11093521118164,nan
0,independent,40,all,all,0,0.0,7,a man is doing jumping jacks.,0.0746121034026146,0.0746121034026146,0.005128205128205128,212.4544219970703,0.0,0.16056950390338898,0.0746121034026146,0.0746121034026146,214.68453979492188,209.233154296875,0.1802988499403,0.13207155466079712,0.16186049580574036,0.13345898687839508,195.16648864746094,nan
0,independent,40,all,all,0,0.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.07508094608783722,0.07508094608783722,0.12307692307692308,193.03799438476562,0.0,0.15811672806739807,0.07508094608783722,0.07508094608783722,186.9983367919922,201.7619171142578,0.15763674676418304,0.15881000459194183,0.15855133533477783,0.14899027347564697,184.71241760253906,nan
0,independent,40,all,all,0,0.0,9,"a person slowly walked backward, and sat on the knee and hands",0.08422497659921646,0.08422497659921646,0.08205128205128205,92.56727600097656,1.783672814781312e-06,0.13708877563476562,0.08422497659921646,0.08422497659921646,91.44267272949219,94.19170379638672,0.15312106907367706,0.11393103003501892,0.1372683346271515,0.13331791758537292,87.6900634765625,nan
0,independent,40,all,all,0,0.0,10,a person walks straight going slightly to the left,0.038421064615249634,0.038421064615249634,0.08205128205128205,86.15428161621094,0.0,0.05196186900138855,0.038421064615249634,0.038421064615249634,84.8626708984375,88.01995849609375,0.050522442907094955,0.05404103919863701,0.05204972252249718,0.05011693760752678,84.42143249511719,nan
0,independent,40,all,all,0,0.0,11,he runs forward directly then stops,0.2633281350135803,0.2633281350135803,0.10256410256410256,318.94708251953125,1.0873666411725935e-07,0.40836024284362793,0.2633281350135803,0.2633281350135803,314.73309326171875,325.03399658203125,0.41320013999938965,0.4013691842556,0.40861135721206665,0.40308648347854614,306.5138854980469,nan
0,independent,40,all,all,0,0.0,12,person seems to be exercising by bending at the knees and walking forward,0.45684799551963806,0.45684799551963806,0.27692307692307694,281.4186706542969,0.00034466994111426175,0.5678489208221436,0.45684799551963806,0.45684799551963806,274.7414245605469,291.06353759765625,0.5630308985710144,0.5748080611228943,0.5683640837669373,0.557029664516449,268.85736083984375,nan
0,independent,40,all,all,0,0.0,13,the man dances his feet in circles in front of himself.,0.36144787073135376,0.36144787073135376,0.49230769230769234,436.7504577636719,0.0009177362080663443,0.542084276676178,0.36144787073135376,0.36144787073135376,415.7157287597656,467.1340637207031,0.5518568158149719,0.527968168258667,0.5452842712402344,0.4748826026916504,396.36553955078125,nan
0,independent,40,all,all,0,0.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.014600097201764584,0.014600097201764584,0.0,65.82422637939453,2.305669568158919e-06,0.02142353728413582,0.014600097201764584,0.014600097201764584,65.46923828125,66.33699035644531,0.02663400024175644,0.01389731839299202,0.02176930569112301,0.01416238583624363,65.13782501220703,nan
0,independent,40,all,all,0,0.0,15,a man takes a big swing with his arm.,0.11168395727872849,0.11168395727872849,0.26153846153846155,300.6942443847656,1.239799416907772e-06,0.1793065369129181,0.11168395727872849,0.11168395727872849,299.4457092285156,302.49761962890625,0.19025884568691254,0.1634865403175354,0.18184621632099152,0.12597355246543884,284.45068359375,nan
0,independent,40,all,all,10,1.0,0,a person wlowly walked by making the circle,2.7093019494550674e-10,0.06974980980157852,0.2153846153846154,574.4491577148438,8.340628119185567e-05,0.3256882429122925,2.7093019494550674e-10,0.06974980980157852,577.0437622070312,570.7014770507812,0.31693485379219055,0.33833205699920654,0.3258848190307617,0.3215601444244385,556.3526000976562,nan
0,independent,40,all,all,10,1.0,1,a person walks straight forward quickly,3.3231281615364594e-10,0.06595437228679657,0.08205128205128205,240.60951232910156,0.0,0.13426975905895233,3.3231281615364594e-10,0.06595437228679657,239.19190979003906,242.6571807861328,0.1287146657705307,0.1422937661409378,0.1348225176334381,0.12266158312559128,220.81301879882812,nan
0,independent,40,all,all,10,1.0,2,the person is holding his right arm up.,1.0604377376211005e-09,0.07636091113090515,0.005128205128205128,98.62542724609375,4.57646201539319e-05,0.0672108456492424,1.0604377376211005e-09,0.07636091113090515,94.94539642333984,103.9410629272461,0.07399855554103851,0.057406406849622726,0.06926882266998291,0.023993613198399544,80.01332092285156,nan
0,independent,40,all,all,10,1.0,3,standing in place then walking forward.,4.6518944252227357e-10,0.0821242406964302,0.11794871794871795,298.1220703125,0.0006303093396127224,0.1849689483642578,4.6518944252227357e-10,0.0821242406964302,295.1536560058594,302.409912109375,0.18066704273223877,0.19118276238441467,0.18527601659297943,0.1785200536251068,288.13922119140625,nan
0,independent,40,all,all,10,1.0,4,the person was jogging in place.,3.471293252843566e-10,0.07930866628885269,0.06153846153846154,258.09881591796875,0.0,0.09735425561666489,3.471293252843566e-10,0.07930866628885269,265.7221374511719,247.0874481201172,0.09253613650798798,0.10431377589702606,0.09861604869365692,0.07085689157247543,236.39151000976562,nan
0,independent,40,all,all,10,1.0,5,user is pointing with left hand in multiple directions,1.827771156648339e-09,0.094397634267807,0.046153846153846156,163.65252685546875,0.0,0.08277718722820282,1.827771156648339e-09,0.094397634267807,163.37298583984375,164.05633544921875,0.08179071545600891,0.0842021182179451,0.08482503145933151,0.03977249935269356,139.9202423095703,nan
0,independent,40,all,all,10,1.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,1.3885173011374263e-09,0.09057707339525223,0.05128205128205128,157.6252899169922,0.002637456636875868,0.06233176589012146,1.3885173011374263e-09,0.09057707339525223,151.4302520751953,166.57366943359375,0.05377466231584549,0.0746920257806778,0.06312649697065353,0.04564237222075462,144.36753845214844,nan
0,independent,40,all,all,10,1.0,7,a man is doing jumping jacks.,6.216926418112223e-10,0.08208709955215454,0.020512820512820513,349.85302734375,6.23278901912272e-05,0.17091627418994904,6.216926418112223e-10,0.08208709955215454,353.1488037109375,345.0924987792969,0.1860704869031906,0.14902688562870026,0.17271526157855988,0.13313795626163483,323.10040283203125,nan
0,independent,40,all,all,10,1.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,4.8081645331876643e-08,0.09259079396724701,0.16923076923076924,360.06524658203125,0.00014594341337215155,0.15605856478214264,4.8081645331876643e-08,0.09259079396724701,356.42633056640625,365.3213806152344,0.1522970348596573,0.16149188578128815,0.15693293511867523,0.13769644498825073,344.3078308105469,nan
0,independent,40,all,all,10,1.0,9,"a person slowly walked backward, and sat on the knee and hands",3.259629011154175e-09,0.06433489173650742,0.11794871794871795,238.7789306640625,0.002197882393375039,0.1885392665863037,3.259629011154175e-09,0.06433489173650742,235.9327392578125,242.8900909423828,0.20551057159900665,0.1640251874923706,0.18883199989795685,0.1823919713497162,236.1620635986328,nan
0,independent,40,all,all,10,1.0,10,a person walks straight going slightly to the left,9.811783607815983e-10,0.08703108131885529,0.13846153846153847,276.0749206542969,0.00031421351013705134,0.16703632473945618,9.811783607815983e-10,0.08703108131885529,271.2392272949219,283.0597839355469,0.16722442209720612,0.16676460206508636,0.16807545721530914,0.1452144831418991,273.884033203125,nan
0,independent,40,all,all,10,1.0,11,he runs forward directly then stops,3.7252903539730653e-10,0.0784892588853836,0.1794871794871795,641.92626953125,0.0,0.3423992693424225,3.7252903539730653e-10,0.0784892588853836,637.477294921875,648.3526000976562,0.3382342457771301,0.34841546416282654,0.34300217032432556,0.3297393321990967,637.5565795898438,nan
0,independent,40,all,all,10,1.0,12,person seems to be exercising by bending at the knees and walking forward,9.143894530438956e-10,0.07146067172288895,0.38974358974358975,693.5208129882812,0.000506712996866554,0.36916592717170715,9.143894530438956e-10,0.07146067172288895,693.4513549804688,693.6210327148438,0.3626611828804016,0.37856170535087585,0.37025246024131775,0.34634843468666077,673.6995849609375,nan
0,independent,40,all,all,10,1.0,13,the man dances his feet in circles in front of himself.,1.6816926740048643e-09,0.07798044383525848,0.5333333333333333,1037.34423828125,6.601666973438114e-05,0.5565984845161438,1.6816926740048643e-09,0.07798044383525848,1022.8290405273438,1058.310546875,0.5693015456199646,0.538249671459198,0.5591334700584412,0.5033648014068604,1020.014404296875,nan
0,independent,40,all,all,10,1.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,1.9317372146332445e-09,0.08353429287672043,0.041025641025641026,125.34326171875,0.0007264578598551452,0.05778126046061516,1.9317372146332445e-09,0.08353429287672043,117.31098175048828,136.9454345703125,0.056483834981918335,0.059655316174030304,0.059137120842933655,0.029308144003152847,98.61692810058594,nan
0,independent,40,all,all,10,1.0,15,a man takes a big swing with his arm.,2.556647116236377e-09,0.08644688129425049,0.3487179487179487,507.0101318359375,0.0003975162107963115,0.1830769181251526,2.556647116236377e-09,0.08644688129425049,502.45452880859375,513.5903930664062,0.20326639711856842,0.15391431748867035,0.18474099040031433,0.14813126623630524,476.1428527832031,nan
0,independent,40,all,all,10,0.0,0,a person wlowly walked by making the circle,0.1742325872182846,0.16636431217193604,0.1794871794871795,273.6492614746094,0.0,0.2755873501300812,0.1742325872182846,0.16636431217193604,266.9360046386719,283.3461608886719,0.27113738656044006,0.28201502561569214,0.27574604749679565,0.27225470542907715,262.4299621582031,nan
0,independent,40,all,all,10,0.0,1,a person walks straight forward quickly,0.09406958520412445,0.10667536407709122,0.035897435897435895,132.40968322753906,0.0,0.12397879362106323,0.09406958520412445,0.10667536407709122,129.17625427246094,137.08016967773438,0.11504311114549637,0.1368858814239502,0.12454548478126526,0.11207859963178635,128.55784606933594,nan
0,independent,40,all,all,10,0.0,2,the person is holding his right arm up.,0.03720575198531151,0.056134339421987534,0.0,61.092864990234375,0.0,0.05721598118543625,0.03720575198531151,0.056134339421987534,62.05923080444336,59.69700622558594,0.05775200203061104,0.05644172430038452,0.05882592499256134,0.023407191038131714,59.17621994018555,nan
0,independent,40,all,all,10,0.0,3,standing in place then walking forward.,0.1395849585533142,0.1447347104549408,0.08205128205128205,114.34114837646484,0.00047725604963488877,0.1862424910068512,0.1395849585533142,0.1447347104549408,111.94329071044922,117.80474853515625,0.17899465560913086,0.19671159982681274,0.18632739782333374,0.18445925414562225,111.6198501586914,nan
0,independent,40,all,all,10,0.0,4,the person was jogging in place.,0.06102634221315384,0.07787056267261505,0.020512820512820513,200.44528198242188,0.0,0.09246310591697693,0.06102634221315384,0.07787056267261505,201.56422424316406,198.8290557861328,0.08975385129451752,0.09637648612260818,0.09351998567581177,0.07026898860931396,188.2170867919922,nan
0,independent,40,all,all,10,0.0,5,user is pointing with left hand in multiple directions,0.06521708518266678,0.08935140818357468,0.020512820512820513,115.30054473876953,0.0,0.10142659395933151,0.06521708518266678,0.08935140818357468,119.7059555053711,108.93716430664062,0.11215466260910034,0.0859304666519165,0.10386925935745239,0.05013057962059975,106.11383819580078,nan
0,independent,40,all,all,10,0.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.06471569091081619,0.07700610905885696,0.010256410256410256,49.039241790771484,0.0025028116069734097,0.05486128106713295,0.06471569091081619,0.07700610905885696,47.77423095703125,50.866485595703125,0.04295661300420761,0.07205690443515778,0.055587124079465866,0.03961862996220589,46.816062927246094,nan
0,independent,40,all,all,10,0.0,7,a man is doing jumping jacks.,0.10540946573019028,0.11536793410778046,0.06666666666666667,249.72605895996094,0.0,0.17330195009708405,0.10540946573019028,0.11536793410778046,249.1289825439453,250.58853149414062,0.18108992278575897,0.1620527058839798,0.17458322644233704,0.14639581739902496,230.9783477783203,nan
0,independent,40,all,all,10,0.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.0968342199921608,0.12898997962474823,0.14871794871794872,213.22479248046875,4.553720646072179e-05,0.13776986300945282,0.0968342199921608,0.12898997962474823,207.6326904296875,221.30227661132812,0.1281941533088684,0.15160147845745087,0.1386858969926834,0.11853329092264175,203.33729553222656,nan
0,independent,40,all,all,10,0.0,9,"a person slowly walked backward, and sat on the knee and hands",0.08924362808465958,0.10230765491724014,0.07179487179487179,89.27552032470703,0.002367760054767132,0.15338368713855743,0.08924362808465958,0.10230765491724014,86.71038055419922,92.98072052001953,0.17099764943122864,0.12794126570224762,0.15388377010822296,0.14288143813610077,83.95211791992188,nan
0,independent,40,all,all,10,0.0,10,a person walks straight going slightly to the left,0.09167229384183884,0.13914884626865387,0.16923076923076924,100.89498138427734,9.469452197663486e-05,0.15153515338897705,0.09167229384183884,0.13914884626865387,99.685791015625,102.6415786743164,0.1560860425233841,0.1449616253376007,0.1525474190711975,0.1302775889635086,99.11685180664062,nan
0,independent,40,all,all,10,0.0,11,he runs forward directly then stops,0.3365427255630493,0.3745327889919281,0.07692307692307693,335.25439453125,0.0,0.4884690046310425,0.3365427255630493,0.3745327889919281,332.1895751953125,339.6814270019531,0.48990190029144287,0.4863993227481842,0.4893060326576233,0.4708918333053589,322.78448486328125,nan
0,independent,40,all,all,10,0.0,12,person seems to be exercising by bending at the knees and walking forward,0.2778213918209076,0.3051508069038391,0.3487179487179487,340.4557800292969,0.0006217547343112528,0.3745950758457184,0.2778213918209076,0.3051508069038391,335.5696105957031,347.51361083984375,0.3699764907360077,0.38126641511917114,0.37543487548828125,0.35695943236351013,331.39215087890625,nan
0,independent,40,all,all,10,0.0,13,the man dances his feet in circles in front of himself.,0.41540905833244324,0.43910500407218933,0.6666666666666666,502.4493103027344,4.805236676475033e-05,0.5917229056358337,0.41540905833244324,0.43910500407218933,485.4977722167969,526.934814453125,0.595681369304657,0.5860051512718201,0.5948616862297058,0.5258082151412964,464.6241149902344,nan
0,independent,40,all,all,10,0.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.05110735818743706,0.0722678080201149,0.0,67.29969024658203,0.0006206236430443823,0.06337582319974899,0.05110735818743706,0.0722678080201149,67.26505279541016,67.34973907470703,0.06467819958925247,0.0614946112036705,0.06483122706413269,0.032812219113111496,65.6608657836914,nan
0,independent,40,all,all,10,0.0,15,a man takes a big swing with his arm.,0.13409557938575745,0.13166455924510956,0.358974358974359,295.1553649902344,0.00015420043200720102,0.21742606163024902,0.13409557938575745,0.13166455924510956,297.6172180175781,291.5993347167969,0.24319951236248016,0.18019777536392212,0.2207804173231125,0.14698480069637299,279.9703674316406,nan
0,independent,40,all,all,30,1.0,0,a person wlowly walked by making the circle,2.3432240592313747e-09,0.22253204882144928,0.08205128205128205,820.8234252929688,0.0,0.42182064056396484,2.3432240592313747e-09,0.22253204882144928,811.3699340820312,834.4783325195312,0.40566131472587585,0.4451618790626526,0.42297592759132385,0.39756011962890625,821.0131225585938,nan
0,independent,40,all,all,30,1.0,1,a person walks straight forward quickly,1.5874496162027185e-09,0.23504208028316498,0.05641025641025641,580.457763671875,0.00034193374449387193,0.3871408998966217,1.5874496162027185e-09,0.23504208028316498,584.7767333984375,574.2192993164062,0.38844650983810425,0.38525494933128357,0.38970357179641724,0.33332395553588867,534.2510375976562,nan
0,independent,40,all,all,30,1.0,2,the person is holding his right arm up.,3.856722941009139e-09,0.29128730297088623,0.02564102564102564,397.02880859375,0.0,0.2524949014186859,3.856722941009139e-09,0.29128730297088623,385.51190185546875,413.6643981933594,0.23975378274917603,0.270898699760437,0.2559824585914612,0.17925593256950378,339.9346618652344,nan
0,independent,40,all,all,30,1.0,3,standing in place then walking forward.,1.591714982041026e-09,0.2070263773202896,0.041025641025641026,570.1255493164062,0.0,0.34216099977493286,1.591714982041026e-09,0.2070263773202896,568.7344360351562,572.1348266601562,0.32317444682121277,0.3695860505104065,0.3434976041316986,0.3140915632247925,548.9974365234375,nan
0,independent,40,all,all,30,1.0,4,the person was jogging in place.,2.8627149539772745e-09,0.2210599184036255,0.23076923076923078,449.8965759277344,0.0,0.1416940689086914,2.8627149539772745e-09,0.2210599184036255,458.79608154296875,437.0416564941406,0.1281403750181198,0.1612716019153595,0.1436629742383957,0.1003473624587059,385.228515625,nan
0,independent,40,all,all,30,1.0,5,user is pointing with left hand in multiple directions,2.805263354943577e-09,0.2369825541973114,0.10256410256410256,363.718505859375,0.0,0.20755629241466522,2.805263354943577e-09,0.2369825541973114,356.3956298828125,374.2960510253906,0.22404898703098297,0.18373344838619232,0.2113904356956482,0.1270390897989273,337.59246826171875,nan
0,independent,40,all,all,30,1.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,2.7733304541754933e-09,0.2279960960149765,0.035897435897435895,324.5191345214844,0.00013962671800982207,0.15456454455852509,2.7733304541754933e-09,0.2279960960149765,324.7132873535156,324.2386779785156,0.1430140882730484,0.17124852538108826,0.15605248510837555,0.12331787496805191,285.0743103027344,nan
0,independent,40,all,all,30,1.0,7,a man is doing jumping jacks.,1.536682225911079e-09,0.23781105875968933,0.07692307692307693,596.410888671875,8.42442677821964e-05,0.2526131272315979,1.536682225911079e-09,0.23781105875968933,601.2734375,589.3873291015625,0.27080148458480835,0.2263410985469818,0.2552454471588135,0.19733554124832153,519.2083129882812,nan
0,independent,40,all,all,30,1.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,4.922725693745633e-08,0.23457513749599457,0.15897435897435896,501.15966796875,7.383816409856081e-05,0.27658993005752563,4.922725693745633e-08,0.23457513749599457,495.2889099121094,509.6396484375,0.25172433257102966,0.3125068247318268,0.2792196571826935,0.22136546671390533,474.3956298828125,nan
0,independent,40,all,all,30,1.0,9,"a person slowly walked backward, and sat on the knee and hands",3.8502991905886574e-09,0.1876491904258728,0.02564102564102564,431.0808410644531,0.003492191433906555,0.27756568789482117,3.8502991905886574e-09,0.1876491904258728,429.8913269042969,432.7991027832031,0.26897042989730835,0.28998103737831116,0.27950626611709595,0.23681385815143585,392.08929443359375,nan
0,independent,40,all,all,30,1.0,10,a person walks straight going slightly to the left,5.67260127759539e-10,0.24667850136756897,0.07179487179487179,820.6954956054688,0.0,0.4802752137184143,5.67260127759539e-10,0.24667850136756897,821.7567138671875,819.1626586914062,0.47531208395957947,0.4874442219734192,0.4815625548362732,0.45324134826660156,788.7764892578125,nan
0,independent,40,all,all,30,1.0,11,he runs forward directly then stops,8.212571733778873e-10,0.26303425431251526,0.21025641025641026,731.7613525390625,0.0003696913772728294,0.4135722219944,8.212571733778873e-10,0.26303425431251526,729.242919921875,735.3991088867188,0.4047565162181854,0.4263060390949249,0.41480880975723267,0.3876039981842041,703.7088623046875,nan
0,independent,40,all,all,30,1.0,12,person seems to be exercising by bending at the knees and walking forward,1.0159882934956954e-09,0.24769847095012665,0.3076923076923077,1221.56884765625,0.0,0.7490854859352112,1.0159882934956954e-09,0.24769847095012665,1212.6536865234375,1234.4462890625,0.7407210469245911,0.7611672878265381,0.7502211332321167,0.7252359390258789,1202.16357421875,nan
0,independent,40,all,all,30,1.0,13,the man dances his feet in circles in front of himself.,1.7303481980590618e-09,0.2544291317462921,0.4307692307692308,1768.7342529296875,0.0013914986047893763,1.097686767578125,1.7303481980590618e-09,0.2544291317462921,1723.598876953125,1833.9305419921875,1.1074377298355103,1.0836021900177002,1.099208950996399,1.0657235383987427,1725.0767822265625,nan
0,independent,40,all,all,30,1.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,1.5245231743676868e-09,0.217366561293602,0.11282051282051282,319.1771545410156,0.0003560873446986079,0.1623450517654419,1.5245231743676868e-09,0.217366561293602,330.4309387207031,302.921630859375,0.1525883972644806,0.17643801867961884,0.1641475409269333,0.12449295818805695,286.8701171875,nan
