seed,mode,trans_length,obs_joints,perturb_joints,theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref,kf_err_obs,kf_err_obs_clean,jerk_upper,jerk_lower,div_upper,div_lower,div_hit,div_spared,jerk_spared,div_free
0,independent,10,all,all,10,0.0,15,a man takes a big swing with his arm.,0.13648444414138794,0.13192619383335114,0.38974358974358975,329.7696533203125,0.0002630323579069227,0.128178209066391,0.13648444414138794,0.13192619383335114,331.59674072265625,327.1304931640625,0.11835725605487823,0.1423640102148056,0.13048438727855682,0.07974842935800552,302.47161865234375,nan
0,independent,10,all,all,30,1.0,0,a person wlowly walked by making the circle,1.496148449575685e-08,0.24165524542331696,0.18974358974358974,1920.7706298828125,0.00010732033115345985,0.2566501498222351,1.496148449575685e-08,0.24165524542331696,1901.4168701171875,1948.725341796875,0.23056082427501678,0.2943347096443176,0.26008301973342896,0.18455961346626282,1673.821533203125,nan
0,independent,10,all,all,30,1.0,1,a person walks straight forward quickly,1.1869645266671114e-09,0.2502915561199188,0.24102564102564103,1390.31201171875,0.00015415549569297582,0.21636664867401123,1.1869645266671114e-09,0.2502915561199188,1357.4124755859375,1437.8336181640625,0.2013407051563263,0.23807074129581451,0.22042547166347504,0.1311308741569519,1118.20947265625,nan
0,independent,10,all,all,30,1.0,2,the person is holding his right arm up.,2.6128166297212374e-09,0.24012243747711182,0.29743589743589743,1028.0516357421875,1.655372579989489e-05,0.1883043795824051,2.6128166297212374e-09,0.24012243747711182,958.7582397460938,1128.1416015625,0.16144253313541412,0.22710485756397247,0.1935875564813614,0.07735738903284073,689.2425537109375,nan
0,independent,10,all,all,30,1.0,3,standing in place then walking forward.,2.551362676683766e-09,0.2287997156381607,0.38461538461538464,1578.4361572265625,5.3469775593839586e-05,0.22593441605567932,2.551362676683766e-09,0.2287997156381607,1522.93310546875,1658.607421875,0.20486752688884735,0.2563644349575043,0.22959834337234497,0.14899224042892456,1320.3109130859375,nan
0,independent,10,all,all,30,1.0,4,the person was jogging in place.,2.6075348547038857e-09,0.2379712015390396,0.1641025641025641,1474.6942138671875,0.0,0.2559794485569,2.6075348547038857e-09,0.2379712015390396,1432.8011474609375,1535.2066650390625,0.23056042194366455,0.2926958501338959,0.26020893454551697,0.167159765958786,1382.0833740234375,nan
0,independent,10,all,all,30,1.0,5,user is pointing with left hand in multiple directions,2.2784754083460257e-09,0.24336665868759155,0.48717948717948717,1014.6776733398438,0.0,0.18601970374584198,2.2784754083460257e-09,0.24336665868759155,1003.0899047851562,1031.41552734375,0.15278354287147522,0.2340274453163147,0.1914190649986267,0.07263270020484924,699.297119140625,nan
0,independent,10,all,all,30,1.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,2.1956987339422085e-09,0.2348152995109558,0.4,1093.9449462890625,0.0001715329271974042,0.1952940821647644,2.1956987339422085e-09,0.2348152995109558,1056.601806640625,1147.8848876953125,0.17293260991573334,0.22759398818016052,0.2003312110900879,0.08951425552368164,819.1783447265625,nan
0,independent,10,all,all,30,1.0,7,a man is doing jumping jacks.,3.8287013559568095e-09,0.25089868903160095,0.17435897435897435,1423.664306640625,2.2997015548753552e-05,0.20626865327358246,3.8287013559568095e-09,0.25089868903160095,1427.7685546875,1417.73583984375,0.17597463726997375,0.2500267028808594,0.21036478877067566,0.12024961411952972,1055.921142578125,nan
0,independent,10,all,all,30,1.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,2.6805822006537028e-09,0.23867903649806976,0.4307692307692308,2301.23779296875,0.00029757252195850015,0.32978662848472595,2.6805822006537028e-09,0.23867903649806976,2253.80419921875,2369.752197265625,0.32062920928001404,0.3430139422416687,0.3329899311065674,0.26251721382141113,2165.02392578125,nan
0,independent,10,all,all,30,1.0,9,"a person slowly walked backward, and sat on the knee and hands",5.765415700409449e-09,0.20367245376110077,0.40512820512820513,1353.327392578125,0.011170070618391037,0.19954581558704376,5.765415700409449e-09,0.20367245376110077,1265.991943359375,1479.4788818359375,0.19655150175094604,0.20387087762355804,0.20246540009975433,0.1382341831922531,1142.0948486328125,nan
0,independent,10,all,all,30,1.0,10,a person walks straight going slightly to the left,1.424883766532048e-09,0.2461376190185547,0.3282051282051282,1629.2392578125,1.2229481399117503e-05,0.26425957679748535,1.424883766532048e-09,0.2461376190185547,1612.1446533203125,1653.931396484375,0.24644754827022552,0.28998807072639465,0.26872923970222473,0.17039699852466583,1450.6175537109375,nan
