seed,mode,trans_length,obs_joints,perturb_joints,theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref,kf_err_obs,kf_err_obs_clean,jerk_upper,jerk_lower,div_upper,div_lower,div_hit,div_spared,jerk_spared,div_free
0,independent,10,all,all,0,1.0,0,a person wlowly walked by making the circle,1.2125183523892247e-08,1.2125183523892247e-08,0.3230769230769231,1145.5986328125,0.0,0.14092087745666504,1.2125183523892247e-08,1.2125183523892247e-08,1145.05224609375,1146.3878173828125,0.13765676319599152,0.145635724067688,0.14124703407287598,0.13407211005687714,1126.0394287109375,nan
0,independent,10,all,all,0,1.0,1,a person walks straight forward quickly,7.66987931499763e-11,7.66987931499763e-11,0.046153846153846156,183.18392944335938,0.0,0.015475570224225521,7.66987931499763e-11,7.66987931499763e-11,181.32937622070312,185.8627471923828,0.016078012064099312,0.014605379663407803,0.015527747571468353,0.014379824511706829,177.74014282226562,nan
0,independent,10,all,all,0,1.0,2,the person is holding his right arm up.,8.552062391586901e-10,8.552062391586901e-10,0.0,80.43815612792969,0.0,0.00961911678314209,8.552062391586901e-10,8.552062391586901e-10,82.7719955444336,77.06703186035156,0.009903183206915855,0.0092087984085083,0.009679601527750492,0.00834893248975277,77.9463119506836,nan
0,independent,10,all,all,0,1.0,3,standing in place then walking forward.,5.185773338522992e-11,5.185773338522992e-11,0.015384615384615385,169.5377655029297,0.0,0.020181281492114067,5.185773338522992e-11,5.185773338522992e-11,167.7946319580078,172.05563354492188,0.02048785239458084,0.01973845809698105,0.02020489051938057,0.019685428589582443,164.39556884765625,nan
0,independent,10,all,all,0,1.0,4,the person was jogging in place.,1.8209737884244959e-10,1.8209737884244959e-10,0.12307692307692308,413.4149475097656,5.438125754153589e-06,0.04612850397825241,1.8209737884244959e-10,1.8209737884244959e-10,412.8612365722656,414.2148742675781,0.045093026012182236,0.04762418568134308,0.04622228443622589,0.04415907338261604,406.86236572265625,nan
0,independent,10,all,all,0,1.0,5,user is pointing with left hand in multiple directions,3.097883616298702e-10,3.097883616298702e-10,0.0,118.16080474853516,0.0,0.013795803301036358,3.097883616298702e-10,3.097883616298702e-10,121.33794403076172,113.57160186767578,0.015407998114824295,0.011467074044048786,0.013928686268627644,0.011005262844264507,112.47300720214844,nan
0,independent,10,all,all,0,1.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,6.533147911547132e-10,6.533147911547132e-10,0.0,128.03231811523438,0.0022360216826200485,0.01353680994361639,6.533147911547132e-10,6.533147911547132e-10,127.16463470458984,129.28562927246094,0.013606970198452473,0.013435469008982182,0.013569527305662632,0.01284975465387106,130.8456268310547,nan
0,independent,10,all,all,0,1.0,7,a man is doing jumping jacks.,4.1168690678716757e-10,4.1168690678716757e-10,0.11282051282051282,449.9596252441406,0.0,0.05013446882367134,4.1168690678716757e-10,4.1168690678716757e-10,454.4644775390625,443.45257568359375,0.05175008624792099,0.04780079424381256,0.05023825541138649,0.047954872250556946,435.6119689941406,nan
0,independent,10,all,all,0,1.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,1.235166458002368e-08,1.235166458002368e-08,0.2564102564102564,605.8251953125,0.0,0.07046259939670563,1.235166458002368e-08,1.235166458002368e-08,601.5942993164062,611.9365234375,0.07043095678091049,0.07050830125808716,0.07065816223621368,0.06635555624961853,595.340576171875,nan
0,independent,10,all,all,0,1.0,9,"a person slowly walked backward, and sat on the knee and hands",2.654588326933549e-09,2.654588326933549e-09,0.14358974358974358,342.43426513671875,0.0018087768694385886,0.04463006183505058,2.654588326933549e-09,2.654588326933549e-09,345.51953125,337.9776611328125,0.04448424652218819,0.04484068229794502,0.04469859600067139,0.043190840631723404,338.20068359375,nan
0,independent,10,all,all,0,1.0,10,a person walks straight going slightly to the left,3.8311223637954583e-10,3.8311223637954583e-10,0.1641025641025641,217.30990600585938,1.3502979527402204e-05,0.02336639165878296,3.8311223637954583e-10,3.8311223637954583e-10,212.45916748046875,224.31654357910156,0.023582035675644875,0.023054901510477066,0.02339450642466545,0.02277597412467003,217.46951293945312,nan
0,independent,10,all,all,0,1.0,11,he runs forward directly then stops,5.079941328700599e-11,5.079941328700599e-11,0.2717948717948718,1537.447265625,0.0,0.18674086034297943,5.079941328700599e-11,5.079941328700599e-11,1537.001220703125,1538.0914306640625,0.18759644031524658,0.18550504744052887,0.18677884340286255,0.1859433352947235,1533.2684326171875,nan
0,independent,10,all,all,0,1.0,12,person seems to be exercising by bending at the knees and walking forward,5.67260127759539e-10,5.67260127759539e-10,0.5641025641025641,887.6397705078125,7.219692633952945e-05,0.10105879604816437,5.67260127759539e-10,5.67260127759539e-10,884.861572265625,891.6527099609375,0.10250432044267654,0.09897079318761826,0.10235452651977539,0.07384811341762543,824.063232421875,nan
0,independent,10,all,all,0,1.0,13,the man dances his feet in circles in front of himself.,1.76519199257541e-09,1.76519199257541e-09,0.7538461538461538,1760.099609375,0.0002845539420377463,0.21998251974582672,1.76519199257541e-09,1.76519199257541e-09,1748.4127197265625,1776.9805908203125,0.22115664184093475,0.21828657388687134,0.2207689732313156,0.2034667730331421,1711.13037109375,nan
0,independent,10,all,all,0,1.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,5.497503008378146e-10,5.497503008378146e-10,0.0,128.08604431152344,2.7697969926521182e-05,0.012881739996373653,5.497503008378146e-10,5.497503008378146e-10,128.98233032226562,126.79139709472656,0.013431558385491371,0.012087564915418625,0.012927302159368992,0.011924974620342255,123.60628509521484,nan
0,independent,10,all,all,0,1.0,15,a man takes a big swing with his arm.,2.530861076266433e-09,2.530861076266433e-09,0.49743589743589745,837.7376708984375,0.00021834416838828474,0.08715059608221054,2.530861076266433e-09,2.530861076266433e-09,850.4058227539062,819.4392700195312,0.08766094595193863,0.0864134207367897,0.08784782886505127,0.0725087821483612,754.5888671875,nan
