seed,mode,theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref
0,coherent,10,1.0,4,the person was jogging in place.,5.427165938876044e-10,0.0714912936091423,0.020512820512820513,479.3739929199219,0.0,0.0679590106010437
0,coherent,10,1.0,5,user is pointing with left hand in multiple directions,1.8728887329899635e-09,0.11878485232591629,0.19487179487179487,571.2789306640625,0.0035919942893087864,0.12641383707523346
0,coherent,10,1.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,8.080241475916239e-10,0.054535578936338425,0.0,237.72486877441406,0.008508189581334591,0.045878730714321136
0,coherent,10,1.0,7,a man is doing jumping jacks.,9.348868346137351e-10,0.08100629597902298,0.07179487179487179,435.5096435546875,2.6634608730091713e-05,0.0922299474477768
0,coherent,10,1.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,1.2316738740025812e-08,0.07967560738325119,0.24102564102564103,747.6444702148438,0.000333144620526582,0.10415536910295486
0,coherent,10,1.0,9,"a person slowly walked backward, and sat on the knee and hands",2.731557202650947e-09,0.07655738294124603,0.18974358974358974,523.8555908203125,0.02252929098904133,0.0942513719201088
0,coherent,10,1.0,10,a person walks straight going slightly to the left,5.224163324157871e-10,0.07790224999189377,0.2205128205128205,414.7877197265625,0.0008417519857175648,0.09672930836677551
0,coherent,10,1.0,11,he runs forward directly then stops,6.349926834348096e-11,0.08914215862751007,0.10256410256410256,1393.749267578125,0.0,0.1758025884628296
0,coherent,10,1.0,12,person seems to be exercising by bending at the knees and walking forward,4.3179501640899787e-10,0.08193178474903107,0.5794871794871795,1213.9481201171875,0.0010454467264935374,0.16911950707435608
0,coherent,10,1.0,13,the man dances his feet in circles in front of himself.,1.60786728375939e-09,0.09460815042257309,0.6051282051282051,2416.1494140625,0.001546393963508308,0.3436467945575714
0,coherent,10,1.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,7.163602488979848e-10,0.10540098696947098,0.0,466.45489501953125,0.0,0.11266697198152542
0,coherent,10,1.0,15,a man takes a big swing with his arm.,4.011196264031014e-09,0.1105731725692749,0.2153846153846154,966.4683227539062,0.0,0.14073477685451508
0,coherent,10,0.0,0,a person wlowly walked by making the circle,0.13338595628738403,0.17761121690273285,0.24615384615384617,239.2724151611328,0.00023334119759965688,0.17260190844535828
0,coherent,10,0.0,1,a person walks straight forward quickly,0.05508193373680115,0.07486048340797424,0.1076923076923077,145.26422119140625,0.00043388421181589365,0.0724761039018631
0,coherent,10,0.0,2,the person is holding his right arm up.,0.04686780273914337,0.10529302805662155,0.0,65.58052062988281,0.0008587909978814423,0.10569527745246887
0,coherent,10,0.0,3,standing in place then walking forward.,0.05726397782564163,0.12784142792224884,0.02564102564102564,144.3445281982422,0.0,0.13146494328975677
0,coherent,10,0.0,4,the person was jogging in place.,0.060571134090423584,0.06719205528497696,0.0,213.99411010742188,0.0,0.07003579288721085
0,coherent,10,0.0,5,user is pointing with left hand in multiple directions,0.08000359684228897,0.12700873613357544,0.0,73.1043701171875,0.002825300209224224,0.12759003043174744
0,coherent,10,0.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.03131056949496269,0.04471515491604805,0.0,59.80335235595703,0.00659602414816618,0.044489677995443344
0,coherent,10,0.0,7,a man is doing jumping jacks.,0.0423833429813385,0.08855503052473068,0.010256410256410256,210.709228515625,0.0,0.09149883687496185
0,coherent,10,0.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.0950719490647316,0.10601221770048141,0.14871794871794872,213.2990264892578,0.00010031030251411721,0.11141941696405411
0,coherent,10,0.0,9,"a person slowly walked backward, and sat on the knee and hands",0.06781500577926636,0.0926879420876503,0.035897435897435895,106.03509521484375,0.018321655690670013,0.09517605602741241
0,coherent,10,0.0,10,a person walks straight going slightly to the left,0.04870247468352318,0.09346115589141846,0.05641025641025641,100.43875885009766,4.80106301381511e-08,0.09556182473897934
0,coherent,10,0.0,11,he runs forward directly then stops,0.18775689601898193,0.1872677356004715,0.10256410256410256,308.2756652832031,0.0,0.19163933396339417
0,coherent,10,0.0,12,person seems to be exercising by bending at the knees and walking forward,0.14006395637989044,0.15953685343265533,0.4512820512820513,403.8696594238281,0.0004772524116560817,0.17387214303016663
0,coherent,10,0.0,13,the man dances his feet in circles in front of himself.,0.3296278417110443,0.37257400155067444,0.6307692307692307,589.4016723632812,0.001798371784389019,0.3816547989845276
0,coherent,10,0.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.06738574057817459,0.11294917017221451,0.0,65.83573150634766,0.0,0.11524025350809097
0,coherent,10,0.0,15,a man takes a big swing with his arm.,0.1062135323882103,0.13997162878513336,0.27692307692307694,422.5987243652344,0.0,0.15216675400733948
0,coherent,20,1.0,0,a person wlowly walked by making the circle,1.508958291651652e-08,0.16938374936580658,0.1282051282051282,1233.4140625,6.663128442596644e-05,0.18513771891593933
0,coherent,20,1.0,1,a person walks straight forward quickly,1.2148243522247526e-09,0.173997700214386,0.11282051282051282,651.9979248046875,0.0001485735847381875,0.18854303658008575
0,coherent,20,1.0,2,the person is holding his right arm up.,1.683254757800512e-09,0.22160691022872925,0.19487179487179487,1020.8701171875,0.0,0.16951070725917816
0,coherent,20,1.0,3,standing in place then walking forward.,5.213580123175632e-10,0.17979583144187927,0.0,1363.1502685546875,0.0,0.21661289036273956
0,coherent,20,1.0,4,the person was jogging in place.,1.9579073917697087e-09,0.15252356231212616,0.005128205128205128,655.392333984375,0.0,0.16156749427318573
0,coherent,20,1.0,5,user is pointing with left hand in multiple directions,1.608635669114733e-09,0.1734788566827774,0.11282051282051282,529.1949462890625,0.0,0.13948562741279602
0,coherent,20,1.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,1.2375618307913783e-09,0.17487089335918427,0.0,1269.135009765625,0.0,0.2423563152551651
0,coherent,20,1.0,7,a man is doing jumping jacks.,2.5224513588995023e-09,0.19129152595996857,0.1076923076923077,951.2180786132812,0.0,0.15524379909038544
0,coherent,20,1.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,1.294009255303763e-08,0.13365469872951508,0.14871794871794872,638.078125,9.310034511145204e-05,0.13119223713874817
0,coherent,20,1.0,9,"a person slowly walked backward, and sat on the knee and hands",3.408238358204585e-09,0.15910594165325165,0.2,702.6102905273438,0.023884115740656853,0.17173133790493011
0,coherent,20,1.0,10,a person walks straight going slightly to the left,5.603304487067362e-10,0.1443060040473938,0.2,802.0376586914062,0.0004946346743963659,0.13667717576026917
0,coherent,20,1.0,11,he runs forward directly then stops,1.7885544156825972e-09,0.22268705070018768,0.08205128205128205,2088.116455078125,0.0,0.305420458316803
0,coherent,20,1.0,12,person seems to be exercising by bending at the knees and walking forward,1.7904892013476115e-09,0.16896472871303558,0.3333333333333333,1176.2120361328125,0.00017362114158459008,0.1907135248184204
0,coherent,20,1.0,13,the man dances his feet in circles in front of himself.,3.2518878700926734e-09,0.17748473584651947,0.6512820512820513,1883.307373046875,0.0012438397388905287,0.30732104182243347
0,coherent,20,1.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,2.0161787794847896e-09,0.19739805161952972,0.0,403.53814697265625,0.0,0.15670113265514374
0,coherent,20,1.0,15,a man takes a big swing with his arm.,3.076258803247356e-09,0.13004659116268158,0.5333333333333333,1118.591796875,0.0021236243192106485,0.17190636694431305
0,coherent,20,0.0,0,a person wlowly walked by making the circle,0.16748930513858795,0.1970757246017456,0.09743589743589744,311.4374084472656,0.0,0.19426360726356506
0,coherent,20,0.0,1,a person walks straight forward quickly,0.09182871133089066,0.18909622728824615,0.035897435897435895,160.10389709472656,0.00011941828415729105,0.18817138671875
0,coherent,20,0.0,2,the person is holding his right arm up.,0.1493644416332245,0.16752424836158752,0.0,105.89295959472656,0.0,0.1646251529455185
0,coherent,20,0.0,3,standing in place then walking forward.,0.19938667118549347,0.2279866635799408,0.0,173.13479614257812,0.0,0.225079745054245
0,coherent,20,0.0,4,the person was jogging in place.,0.0825466439127922,0.1696625053882599,0.005128205128205128,262.54632568359375,0.0,0.1672583818435669
0,coherent,20,0.0,5,user is pointing with left hand in multiple directions,0.07148952037096024,0.13554422557353973,0.0,106.6659927368164,0.0,0.13452760875225067
0,coherent,20,0.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.17687639594078064,0.24337147176265717,0.0,122.1588134765625,0.0,0.24823026359081268
0,coherent,20,0.0,7,a man is doing jumping jacks.,0.11894062161445618,0.17002855241298676,0.041025641025641026,281.5702209472656,0.0,0.16133713722229004
0,coherent,20,0.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.07297811657190323,0.13061800599098206,0.07179487179487179,250.84768676757812,6.166845560073853e-05,0.1280173361301422
0,coherent,20,0.0,9,"a person slowly walked backward, and sat on the knee and hands",0.09017419815063477,0.1691070944070816,0.05128205128205128,132.00535583496094,0.02026236802339554,0.16979120671749115
0,coherent,20,0.0,10,a person walks straight going slightly to the left,0.10229554027318954,0.13832315802574158,0.06153846153846154,209.05694580078125,0.00037684207200072706,0.1357753872871399
0,coherent,20,0.0,11,he runs forward directly then stops,0.2685266435146332,0.3185855448246002,0.1076923076923077,416.244384765625,0.0,0.31034815311431885
0,coherent,20,0.0,12,person seems to be exercising by bending at the knees and walking forward,0.13988986611366272,0.1907278299331665,0.26666666666666666,464.18511962890625,8.774170419201255e-05,0.1919475495815277
0,coherent,20,0.0,13,the man dances his feet in circles in front of himself.,0.2596045732498169,0.33119314908981323,0.6307692307692307,647.5067138671875,0.001345854951068759,0.3346458673477173
0,coherent,20,0.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.05044380947947502,0.15991675853729248,0.0,130.7328338623047,0.0,0.15281105041503906
0,coherent,20,0.0,15,a man takes a big swing with his arm.,0.12971194088459015,0.1744258850812912,0.4666666666666667,408.7295837402344,0.001385855721309781,0.1753808557987213
