theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref
0,0.05,1,a person walks straight forward quickly,0.013724036514759064,0.013724036514759064,0.07179487179487179,126.37055206298828,0.0,0.01602690853178501
0,0.05,2,the person is holding his right arm up.,0.007047818507999182,0.007047818507999182,0.0,53.391353607177734,0.0,0.007861873134970665
0,0.05,3,standing in place then walking forward.,0.021166540682315826,0.021166540682315826,0.02564102564102564,96.07583618164062,0.0,0.024224596098065376
0,0.0,0,a person wlowly walked by making the circle,0.11453475058078766,0.11453475058078766,0.2564102564102564,314.9894104003906,4.695565075962804e-05,0.11458569020032883
0,0.0,1,a person walks straight forward quickly,0.013615729287266731,0.013615729287266731,0.07692307692307693,140.92845153808594,0.0,0.015335588715970516
0,0.0,2,the person is holding his right arm up.,0.00824890285730362,0.00824890285730362,0.0,49.176334381103516,0.0,0.008243014104664326
0,0.0,3,standing in place then walking forward.,0.02362081967294216,0.02362081967294216,0.041025641025641026,96.87911987304688,0.0,0.025995025411248207
30,1.0,0,a person wlowly walked by making the circle,3.5113700835864847e-09,0.243198424577713,0.11794871794871795,1341.588134765625,1.5031033399282023e-05,0.23514001071453094
30,1.0,1,a person walks straight forward quickly,4.9836440751960254e-08,0.2263592779636383,0.18974358974358974,1345.001220703125,0.00014651380479335785,0.23633377254009247
30,1.0,2,the person is holding his right arm up.,3.3063884963269174e-09,0.2474994957447052,0.2923076923076923,878.5287475585938,0.00015221221838146448,0.19604428112506866
30,1.0,3,standing in place then walking forward.,1.6133028246656522e-09,0.21684178709983826,0.10256410256410256,972.2952880859375,0.0,0.17721526324748993
30,0.5,0,a person wlowly walked by making the circle,0.07807714492082596,0.2288302183151245,0.11794871794871795,873.1025390625,2.3405809770338237e-05,0.23004242777824402
30,0.5,1,a person walks straight forward quickly,0.08602780103683472,0.22574390470981598,0.30256410256410254,778.7593994140625,0.00010393491538707167,0.23731493949890137
30,0.5,2,the person is holding his right arm up.,0.05524962767958641,0.22287572920322418,0.28205128205128205,581.5625,0.00015205996169243008,0.19036458432674408
30,0.5,3,standing in place then walking forward.,0.059715449810028076,0.1945357471704483,0.08717948717948718,589.818359375,0.0,0.17268265783786774
30,0.2,0,a person wlowly walked by making the circle,0.11986998468637466,0.22916336357593536,0.13333333333333333,606.2532348632812,1.8990009266417474e-05,0.22647564113140106
30,0.2,1,a person walks straight forward quickly,0.13063308596611023,0.2321760207414627,0.23076923076923078,488.28179931640625,0.00010106126865139231,0.22782428562641144
30,0.2,2,the person is holding his right arm up.,0.09238560497760773,0.21483616530895233,0.28205128205128205,401.44873046875,0.00018708172137849033,0.18921983242034912
30,0.2,3,standing in place then walking forward.,0.09996192157268524,0.19086097180843353,0.10256410256410256,396.90814208984375,0.0,0.1774129569530487
30,0.05,0,a person wlowly walked by making the circle,0.14665745198726654,0.23568125069141388,0.15897435897435896,514.8255004882812,2.2588221327168867e-05,0.2308207005262375
30,0.05,1,a person walks straight forward quickly,0.1491548717021942,0.23682527244091034,0.24615384615384617,398.88201904296875,0.00013225318980403244,0.2229621559381485
30,0.05,2,the person is holding his right arm up.,0.10596463829278946,0.2197093516588211,0.28205128205128205,367.5678405761719,0.0001281538134207949,0.19864504039287567
30,0.05,3,standing in place then walking forward.,0.11632999777793884,0.1948929876089096,0.08205128205128205,336.6054382324219,0.0,0.18032574653625488
30,0.0,0,a person wlowly walked by making the circle,0.16364353895187378,0.24588190019130707,0.1282051282051282,548.9207153320312,4.524516953097191e-06,0.2376287430524826
30,0.0,1,a person walks straight forward quickly,0.17306527495384216,0.254356324672699,0.2358974358974359,398.9703063964844,8.398773206863552e-05,0.23761625587940216
30,0.0,2,the person is holding his right arm up.,0.11076541990041733,0.21544690430164337,0.2717948717948718,366.5933837890625,0.00015373491623904556,0.19278015196323395
30,0.0,3,standing in place then walking forward.,0.1235584244132042,0.19254830479621887,0.12307692307692308,340.36273193359375,0.0,0.17418363690376282
